Cus_codigo;for_codigo;Cus_Nome;Cus_desconto1;Cus_desconto2;Cus_desconto3;Cus_desconto4;Cus_IPI;Cus_Frete;Cus_Icms;Cus_Embalagens;Cus_Financeira;Cus_Simples;Cus_outros;Cus_obs;Cus_MargValAgreg;Cus_IcmsDestino;Cus_TributacaoICMS;Cus_situacao;Cus_Importacao;Cus_Cambio;Cus_TpVlNFo;Cus_NFoICMS;Cus_NFoOutros;Cus_NFoIPI;Cus_NFoSimples;Cus_NFoEmbalagem;Cus_NFoFinanceiro;Cus_NFoFrete;Cus_NFoDesconto;Cus_ICMSDifAlqIPI;Cus_PorcCartao;Cus_STEmbalagem;Cus_CreditoICMS;Cus_CreditoPIS;Cus_CreditoCOFINS;Cus_CustoFixo;Cus_Desconto;Cus_FreteemCompra;Cus_ICMSValorCompra
329;682;LA LUNE STUDIO (MAURICIO);;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4%;2,4;0;NÃO CALCULAR ICMS;A;;;1;False;False;False;False;False;False;False;False;False;0;False;;;;0;0;;False
330;591;VIA HF IMPORTAÇÃO MARGEM 5;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 5  TODOS OS IMPOSTOS ESTÃO EM PLANILHA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
331;686;DI LUCE;;;;;0,0000;0,0000;29,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5   ST 29%  IPI ISENTO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
332;591;VIA HF IMPORTAÇÃO MARGEM 6;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 6  TODOS OS IMPOSTOS ESTÃO EM PLANILHA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
333;701;BELLA LUCE;;;;;0,0000;;8,4600;;;;;LUMINARIA EMBUTIDA  MARGEM 2,5%  ST8,46%;2,5;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
334;333;VIBIA MAYFAIR MINI;;;;;0,0000;0,0000;29,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1  ST 29% E IPI INCLUSO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;0;0;;False
335;704;DESSINE;0,0000;;;;0,0000;;12,0000;;;;0,0000;MARGEM DE 2,5  IPI ISENTO - ST 12%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;0;0;;;;;False
337;524;AUT. DECOR 2,3;;;;;9,0000;;8,4600;;;;0,0000;MARGEM 2,3  IPI 9% ST8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;;False
338;710;LIGHT;;;;;;;0,0000;;;;;NÃO VAMOS COLOCAR IMPOSTOS, VAMOS PRATICAR VALOR DO SITE;;0;ICMS NORMAL;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
339;718;LUXION;;;;;9,7500;;0,0000;;;;;margem de 2,6 + impostos;;0;ICMS NORMAL;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
340;19;AVER CORRENTES;;;;;;;0,0000;;;;;MARGEM 2,0  CORRENTES;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
341;38;MOOOI 3;;;;;0,0000;;18,0000;;;;;MARGEM DE 2,3  IPI INCLUSO st18%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
342;50;INTERLIGHT DESCONTO PICCO;25,0000;10,0000;;;9,7500;;21,5200;;;;;DESCONTO DE 25% + 10%  IPI 9,75% + ST 21,52%   MARGEM DE 2,25;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
343;524;AUT. DECOR 2;;;;;0,0000;;0,0000;;;;;MARGEM DE 2,7  ST E IPI ISENTOS;;0;;A;;;;False;False;False;False;False;False;False;False;;;False;0;0;0;;;;False
344;730;DRESALL;;;;;0,0000;;0,0000;;;;;MARGEM DE 2,5;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;0;0;0;;;;False
345;747;ALISEU;;;;;0,0000;;0,0000;;;;;Margem 2,5 e impostos inclusos;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
346;673;PIX FONTES;;;;;3,7500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,3  IPI 3,75% ST 30,11%;0;30,11;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
347;45;MISTER LED ACESSORIOS;;;;;11,2500;;10,8100;;;;;MARGEM DE 2,1  IPI 11,25% E ST 10,81%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
348;785;LIGHT DESIGN;;;;;9,7500;;0,0000;;;;;MARGEM DE 2,4 + IPI 9,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
349;642;3D LED SP;;;;;0,0000;;9,5400;;;;;MARGEM 2,5  IPI ISENTO / IPI 9,54%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
350;591;VIA HF;;;;;0,0000;;0,0000;;;;;PREÇO FINAL PARA CONSUMIDOR;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
351;578;STUDIOLUCE - PREÇO 2;;;;;15,0000;;12,0000;;;;;MARGEM 2,8  IPI 15% E ST 12%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
352;11;DRAMALUX 2;;;;;0,0000;;0,0000;;;;0,0000;PEÇA QUE A SIL PEDIU COM VALOR X3;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
353;11;DRAMALUX - PREÇO 2;;;;;;;0,0000;;;;;MARGEM 3  IPI ISENTO E SEM ST;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
354;481;DSGNSELO PREÇO 2;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;Margem 3,2   Com impostos inclusos;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
355;10;STELLA FONTE / SP;;;;;3,7500;;0,0000;;;;;MARGEM 2,31  ST ISENTA IPI 3,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
356;10;STELLATECH - FITA / SP;;;;;9,7500;;0,0000;;;;;MARGEM 2,31  IPI 9,75%,  SEM ST;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
357;2;ILUMINAR PREÇO 2;;;;;5,0000;;0,0000;;;;;Margem de 3,52  Aplicado em toda a tabela;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
358;19;AVER PEÇAS PREÇO 2;;;;;9,7500;;0,0000;;;;0,0000;MARGEM 3,2  IPI 9,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
359;19;AVER CORRENTE PREÇO 2;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
360;10;STH SPOT / SP;;;;;15,0000;;32,5900;;;;;Margem Aplicada de 2,75*   - ST :32,59% - IPI 15%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
361;308;REVOLED PERFIL - PREÇO 2;;;;;0,0000;;20,0000;;;;;Margem 3,6  ST 20%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
362;308;REVOLED ACESSORIOS - PREÇO 2;;;;;0,0000;;0,0000;;;;0,0000;MARGEM DE 3,6;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
363;10;STH TRILHO / SP;;;;;5,0000;;27,2000;;;;;Margem Aplicada de 2,75 *   - ST :27,20% - IPI 5%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
364;10;STH ACESSORIOS / SP;;;;;9,7500;;30,4600;;;;;* Margem Aplicada de 2,31 *   - ST: 30,46% - IPI: 9,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
365;401;FILLAMENTO PREÇO 2;;;;;0,0000;;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,75;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
366;10;STH LÂMP / SP;;;;;6,5000;;0,0000;;;;;* Margem Aplicada de 2,31*   - ST ISENTO - IPI 6,5%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
367;10;STH PEÇAS / SP;;;;;9,7500;;33,0000;;;;;MARGEM APLICADA DE 2,75  IPI: 9,75% - ST:33%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
368;591;VIA HF / SP;;;;;;;0,0000;;;;;MARGEM ADICIONAL DE 10% (0,10)  SEM IMPOSTOS - MARGEM DE 5,5;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
369;801;NORDECOR;;;;;0,0000;;0,0000;;;;0,0000;MARGEM DE 2,5 + PREÇO COM IMPOSTOS INCLUSOS;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
370;801;NORDECOR - SP;;;;;0,0000;;0,0000;;;;;MARGEM DE 3,2   PREÇO COM IMPOSTOS INCLUSOS;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
371;45;MISTER LED - SP;;;;;11,2500;;10,8100;;;;;MARGEM 3,2  IPI 11,25% E ST 10,81%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
372;440;OLD ARTISAN - SP;;;;;11,2500;;8,8200;;;;;MARGEM 3,2  IPI 11,25 e ST 8,82;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
373;162;METAL DOMADO - SP;;;;;0,0000;;7,7400;;;;;MARGEM 3,2  IPI isento e ST 7,74;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
374;210;NEWLINE - SP;;;;;15,0000;;12,8400;;;;;MARGEM 3,2  IPI 15 e ST 12,84;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
375;50;INTERLIGHT - SP;;;;;9,7500;;21,5200;;;;;MARGEM 2,48  IPI 9,75 e ST 21,52;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
376;804;SKYLIGHT;;;;;;;23,9000;;;;;MARGEM DE 2,5  ST 23,90%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
377;413;ACEND - SP;;;;;0,0000;;8,4600;;;;;MARGEM DE 3,2  IPI ISENTO E ST 8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
378;43;GOLDEN ART - SP;;;;;15,0000;;12,4300;;;;;MARGEM 3,2  IPI 15% E ST 12,43%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
379;61;GERBAR ACESSORIOS;;;;;;;21,2400;;;;;Margem **2,1**  ST: 21,24% - IPI Isento;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
380;805;SINDORA;;;;;0,0000;;0,0000;;;;;MARGEM 2,5  IMPOSTOS INCLUSOS;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
381;545;BELLA ITALIA - SP;;;;;9,7500;;14,8200;;;;;Margem 3,2  9,75% IPI 14,82% ST;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
382;4;OSRAM SP;;;;;0,0000;;0,0000;;;;0,0000;MARGEM 3,2  IPI / ST INCLUSO;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
383;527;WENTZ - SP;;;;;0,0000;;0,0000;;;;;PREÇO FINAL DA TABELA   COM MARGEM 1,2;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
384;379;FOCO METALLO - SP;;;;;15,0000;;14,8200;;;;0,0000;MARGEM 3,2  IPI 15% ST 14,82%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
385;808;MARILENA G;;;;;0,0000;;8,4600;;;;;Margem 2,5  ST 8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
386;50;INTERLIGHT DESCONTO - SP;25,0000;;;;9,7500;;21,5200;;;;;Margem 2,48 + 25% desconto caixa fechada  IPI 9,75% ST 21,52;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
387;785;LIGHT DESING - SP;;;;;9,7500;;0,0000;;;;0,0000;MARGEM 3,2 + IPI 9,75%;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
388;16;VOLARE - SP;;;;;0,0000;;10,8000;;;;0,0000;Margem de 3,0  IPI isento ST 10,80%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
389;591;VIA - SP;;;;;0,0000;;0,0000;;;;;PREÇO FINAL CONSUMIDOR + 10%;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
390;718;LUXION - SP;;;;;9,7500;;0,0000;;;;;MARGEM 3,3 + IPI 9,75;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
391;141;ROMALUX - SP;;;;;0,0000;;28,6600;;;;0,0000;MARGEM 3,2  IPI INCLUSO ST: 28,66%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
392;55;EVOLED - SP;;;;;0,0000;;0,0000;;;;0,0000;Margem - 3,2  IPI - isento ST - isento;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
393;28;UPZ - SP;;;;;0,0000;;0,0000;;;;0,0000;Margem - 3,2  IPI - Isento St- Isento;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
394;493;EKLART PEÇAS - SP;;;;;0,0000;;0,0000;;;;0,0000;MARGEM 5,2  VALOR ALTO POR CONTA DAS SOBRAS;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
395;493;EKLART FONTE - SP;;;;;0,0000;;0,0000;;;;0,0000;MARGEM 2,8;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
396;541;USINA DESIGN - SP;;;;;15,0000;;12,4300;;;;;MARGEM 3,2  IPI 15% ST 12,43;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
397;631;ATTIMO - SP;;;;;0,0000;;14,4600;;;;0,0000;Margem de 3,2  IPI isento | ST 14,46;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
398;511;DIRECTLIGHT - SP;;;;;0,0000;;9,9000;;;;0,0000;MARGEM 3,2  IPI Isento / ST 9,90%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
399;333;VIBIA - SP;;;;;0,0000;;29,0000;;;;0,0000;MARGEM 3,2  ST 29% IPI Incluso;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
400;333;VIBIA MAYFAIR MINI - SP;;;;;0,0000;;29,0000;;;;0,0000;MARGEM 2,6  ST 29% IPI INCLUSO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
401;381;ALLOY ILUMINAÇÃO - SP;;;;;0,0000;;0,0000;;;;;Margem 3,2  IPI e ST Isentos;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
402;828;GAYA;20,0000;;;;0,0000;;0,0000;;;;;Margem 2,2  Sem IPI e ST;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
403;58;ACCORD - SP;;;;;0,0000;;16,4000;;;;;MARGEM DE 2,75  IPI Isento ST 16,40;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
404;830;LUMITEK;;;;;9,7500;;0,0000;;;;0,0000;Margem 2,4   IPI 9,75;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
405;438;POWER LUME SP;;;;;9,7500;;12,0000;;;;;MARGEM 2,6  ST 12% E IPI 9,75;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
406;558;INOVVA INTERIORES - SP;;;;;0,0000;;0,0000;;;;;MARGEM DE 2,5  IMPOSTOS INCLUSOS;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
407;367;LUCCHI - SP;;;;;15,0000;;18,0000;;;;;MARGEM 3,2  IPI: 15%   ST: 18%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
408;846;NEWSTANDARD;;;;;15,0000;;12,8400;;;;0,0000;Margem 2,55  IPI 15% ST 12,84;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
409;61;GERBAR - SP;;;;;0,0000;;8,8200;;;;;Margem **2,5**  ST: 8,82% - IPI Isento;;0;ICMS NORMAL;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
410;368;FEMARTE - SP;;;;;0,0000;;8,8200;;;;0,0000;Margem 3,2  IPI isento ST 8,82;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
411;847;BH ILUMINAÇÃO;;;;;0,0000;;9,3300;;;;;Margem 2,5  ST 9,33% sem IPI;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
412;31;MUNCLAIR - SP;;;;;0,0000;;8,8200;;;;0,0000;Margem de 2,4  IPI Isento ST 8,82;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
413;849;GMH TRADE;;;;;0,0000;;0,0000;;;;0,0000;Margem de 2,5  Impostos Incluso;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
414;686;DI LUCE - SP;;;;;0,0000;;29,0000;;;;0,0000;MARGEM 3,2   ST 29% IPI Isento;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
415;850;INTERLUX;;;;;9,1800;;0,0000;;;;0,0000;Margem 2,5  IPI 9,18;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
416;846;NEWSTANDARD - SP;;;;;15,0000;;12,8400;;;;0,0000;Margem 3,06  IPI 15 e ST 12,84;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
417;490;TOM LUZ - SP;;;;;0,0000;;16,4000;;;;0,0000;Margem 3,2  IPI Isento e ST 16,40%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
418;673;PIX FONTES - SP;;;;;3,7500;;30,1100;;;;0,0000;MARGEM 2,8  IPI 3,75 ST 30,11;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
419;31;INDIO DA COSTA;;;;;0,0000;;0,0000;;;;0,0000;MARGEM 3,0  SEM IPI E SEM ST (PREÇO TABELA 35% DE DESCONTO);0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
420;50;DESCONTO MAIOR - SP;25,0000;10,0000;;;9,7500;;21,5200;;;;0,0000;DESCONTO DE 25% +10% IPI 9,75 + ST 21,52  MARGEM 2,48;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
421;856;ZIEL 1;;;;;5,0000;;12,0000;;;;;MARGEM DE 3  ST 12% E IPI 5%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
422;856;ZIEL 2;;;;;9,7500;;12,0000;;;;;MARGEM DE 3  ST 12% E IPI 9,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
423;856;ZIEL 3;;;;;3,7500;;12,0000;;;;;MARGEM DE 3  ST 12% E IPI 3,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
424;861;OPUS;;;;;0,0000;;0,0000;;;;;Margem 2,4  Impostos incluso;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
425;861;OPUS - SP;;;;;0,0000;;0,0000;;;;;Margem de 2,64   Impostos inclusos;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
426;224;DNA LUSTRES - SP;;;;;;;11,8300;;;;;Margem 3,2   IPI : ISENTO ST:11,83%  St:15%;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
427;863;CUPULAS GUERRA;;;;;0,0000;;0,0000;;;;;Margem de 3  Impostos Incluso;;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
428;308;REVOLED - BARRA;;;;;0,0000;;20,0000;;;;;2,5 ST 20%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
429;875;M FERREIRA;;;;;;;8,4600;;;;0,0000;MARGEM 2,5 + ST 8,46  CADASTRO PARA CLIENTE JANAINA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
430;50;INTERLIGHT DO IT;30,0000;;;;9,7500;;21,5200;;;;0,0000;MARGEM DE 2,25 + ST 21,52 + IPI 9,75  DESCONTO DE 30% SEM PRECISAR FECHAR CAIXA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
431;634;ALPERTONE - SP;;;;;9,7500;;32,3300;;;;0,0000;MARGEM DE 2,31  + IPI 9,75 + ST 32,33;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
432;50;DO IT - SP;30,0000;;;;9,7500;;21,5200;;;;;MARGEM DE 2,48 + ST 21,52 + IPI 9,75   DESCONTO DE 30% LINHA DO IT;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
